13,6,3
14,7,6
18,8,7
13,5,7
20,6,9
24,9,9
20,5,14
26,6,17
21,5,16
20,9,12
23,9,18
26,6,16
25,6,23
32,6,46
35,15,71
32,12,51
32,14,48
30,11,35
25,10,22
28,10,21
26,8,12
17,5,5
17,9,6
14,7,6
11,5,5
15,4,5
16,3,5
13,8,7
20,8,10
20,10,11
20,6,11
22,5,11
30,9,12
24,8,10
27,9,7
25,6,13
21,5,7
31,8,10
32,9,9
30,10,12
28,9,8
29,9,10
28,11,11
28,9,10
26,8,7
25,7,3
18,6,6
19,4,5
14,6,6
12,5,3
13,6,4
21,9,3
24,8,12
36,9,16
39,10,14
40,11,16
34,9,10
35,14,14
37,17,13
33,10,15
34,12,13
36,10,13
41,10,10
40,14,13
38,15,11
38,15,13
40,11,11
36,12,8
45,10,3
33,9,7
27,11,4
22,7,6
19,10,3
23,6,3
19,6,4
23,11,4
30,7,8
44,11,13
39,9,17
41,14,13
37,12,14
39,12,18
40,15,14
34,13,14
34,12,15
36,10,11
41,12,10
37,11,6
32,11,9
37,13,10
34,9,10
36,14,6
35,10,8
30,8,4
27,8,3
21,6,6
14,4,3
16,9,6
21,8,4
20,10,5
24,11,5
24,11,11
45,10,13
41,13,11
38,12,12
35,15,10
36,10,10
36,10,7
34,13,10
30,10,7
40,21,9
42,15,8
38,15,7
36,12,6
39,12,9
32,13,7
34,12,6
27,9,3
25,13,3
22,6,4
23,8,3
25,10,6
23,7,4
21,7,3
28,7,7
32,9,8
34,14,12
37,10,8
32,10,10
31,12,8
36,9,9
36,13,8
33,15,11
35,14,8
39,15,6
41,18,8
42,11,7
43,14,11
37,10,8
33,12,5
36,12,7
28,9,3
20,11,3
24,10,6
21,8,6
16,7,7
20,8,4
26,8,2
29,10,11
34,12,16
36,14,11
34,12,15
31,14,13
36,13,15
33,14,16
36,11,31
33,12,16
34,11,14
33,11,12
34,13,13
35,14,13
33,9,12
27,11,12
29,13,10
26,10,7
23,10,7
18,10,6
18,7,4
16,7,6
14,7,4
17,6,3
17,8,5
17,6,9
24,5,6
24,10,6
22,9,11
22,4,7
22,7,10
20,9,11
22,9,15
23,7,16
26,10,15
28,6,12
24,10,12
26,7,12
24,7,14
26,7,8
26,6,11
20,10,4
18,8,5
15,8,2
17,6,4
14,4,6
16,6,5
11,4,6
16,8,5
18,6,7
19,7,7
21,9,5
20,6,10
18,5,11
19,4,9
19,9,8
16,5,9
19,7,10
18,8,8
27,11,11
24,11,6
21,10,4
26,12,10
24,8,6
27,8,9
22,10,4
19,6,6
19,10,6
16,5,4
17,4,5
14,4,2
15,9,7
23,9,7
38,9,12
47,11,12
48,15,17
46,12,14
41,11,10
42,13,13
41,14,15
40,14,12
36,12,11
36,8,11
39,13,9
41,12,8
39,13,9
38,15,12
36,12,7
29,11,9
28,8,6
25,11,2
22,10,7
18,10,7
17,9,6
17,8,4
18,6,2
23,11,8
24,13,6
39,11,12
39,13,10
38,16,15
35,15,8
36,16,13
37,14,31
37,13,31
35,18,21
33,15,17
39,14,14
37,10,15
37,17,15
33,16,12
32,13,12
33,11,7
28,11,6
20,10,9
22,10,5
20,10,6
18,7,3
18,8,4
21,10,6
22,6,5
24,7,11
32,9,11
70,12,13
54,14,15
45,11,6
46,11,12
43,13,9
39,11,13
43,12,9
44,10,10
43,12,9
48,14,10
42,13,12
41,16,12
38,12,14
33,12,8
35,10,6
30,10,4
24,13,8
23,7,6
24,11,6
24,7,7
23,7,7
28,10,6
30,9,9
36,11,12
35,14,9
40,13,9
37,12,8
40,14,11
38,13,27
39,13,23
35,9,16
39,14,13
42,14,14
39,15,11
39,15,14
41,15,10
29,9,12
35,14,8
30,8,8
26,8,7
22,7,2
18,6,3
19,9,5
19,7,4
19,9,4
22,9,4
25,10,7
38,6,9
50,11,12
44,15,13
38,11,7
42,12,9
39,12,12
35,9,12
34,13,7
36,14,6
40,16,11
39,15,6
37,15,6
35,14,9
31,16,6
33,12,8
29,8,3
29,8,6
24,9,5
17,7,6
18,8,5
15,7,4
18,6,5
17,8,3
19,9,7
26,7,4
29,10,5
29,8,6
26,8,8
26,10,7
30,10,10
28,9,7
25,7,13
28,9,11
31,10,12
34,12,9
35,10,9
28,8,8
28,8,9
31,8,7
24,10,6
22,7,3
21,6,3
21,9,5
18,6,5
17,8,6
17,5,6
16,6,7
23,6,5
21,5,6
26,7,11
25,7,9
22,5,9
22,8,29
25,9,13
25,6,10
25,7,10
28,6,8
29,7,10
28,11,7
28,8,9
29,9,9
32,10,8
32,9,7
21,8,8
24,7,6
22,8,2
19,5,6
18,4,2
19,5,2
25,7,5
22,8,6
30,12,7
41,8,11
41,15,15
41,15,14
37,11,10
39,14,14
40,13,19
38,14,15
38,15,16
38,13,27
45,12,16
40,14,16
40,16,14
37,12,12
36,12,12
38,12,8
31,12,9
24,10,4
24,12,6
22,12,7
16,6,3
19,9,3
22,11,6
19,11,5
27,10,10
33,11,14
52,12,19
55,16,19
46,10,16
49,18,37
48,16,29
43,15,29
40,14,26
44,16,33
46,15,34
43,14,19
41,15,28
42,12,22
43,14,18
35,11,13
33,15,7
29,10,8
25,9,5
21,11,5
18,8,4
21,10,4
24,5,8
28,8,13
34,10,9
43,13,17
45,15,21
45,13,31
58,14,22
50,14,24
44,16,37
42,11,27
42,13,20
44,13,15
45,11,14
40,12,12
44,17,16
43,11,14
39,10,11
36,14,11
34,10,10
26,10,9
26,10,8
21,9,7
21,10,5
19,9,3
25,8,4
28,7,5
29,8,9
41,9,15
38,15,14
37,13,15
34,8,15
34,16,17
37,11,24
37,9,26
37,9,20
36,10,19
38,14,17
33,16,17
34,10,22
36,14,19
36,13,27
37,11,44
38,10,23
25,10,13
23,7,8
21,10,11
20,11,11
19,7,9
20,8,11
25,9,18
25,10,25
38,11,34
41,13,57
40,9,51
33,11,33
39,16,38
36,17,36
38,15,29
36,16,29
34,9,28
52,12,27
44,9,21
39,14,27
32,9,22
32,12,26
34,11,25
28,8,13
23,6,10
23,8,8
17,6,10
15,7,5
13,6,8
14,6,10
20,5,8
23,7,18
27,8,18
27,7,23
24,8,23
24,7,18
25,7,20
23,7,34
22,5,28
23,6,24
23,6,21
26,6,18
30,7,19
24,8,18
32,9,23
28,11,28
27,6,20
25,7,18
20,7,11
19,6,7
14,9,11
16,6,8
13,5,5
16,4,10
16,8,9
19,6,11
23,9,16
24,6,18
25,8,18
23,4,23
22,7,17
22,10,18
22,5,21
25,7,18
23,9,20
28,11,25
27,10,26
25,7,26
30,12,29
29,9,28
28,9,27
26,8,12
24,10,9
21,6,8
22,7,7
22,4,6
27,5,6
30,9,6
36,8,9
49,12,12
64,14,23
62,14,22
58,13,22
54,13,16
48,13,19
54,17,23
49,15,21
52,14,16
54,13,20
54,16,23
51,16,17
52,18,17
51,13,18
44,15,13
42,12,10
39,12,10
39,8,8
30,13,4
26,9,4
25,8,6
27,7,5
30,9,6
33,8,11
37,11,9
38,10,15
41,15,17
44,16,19
43,12,19
42,14,11
44,18,17
40,17,24
38,14,43
37,11,34
40,15,27
41,17,30
47,17,35
46,15,30
40,13,24
35,12,21
36,15,13
27,14,11
23,11,9
19,8,5
22,7,6
20,9,8
21,6,7
27,6,12
36,9,17
43,14,22
42,14,24
41,12,39
43,14,33
46,17,35
41,14,25
38,15,30
41,14,23
40,15,21
47,14,14
44,16,15
44,14,19
40,14,24
38,12,21
37,12,14
32,13,9
29,11,10
25,12,8
19,9,4
16,9,5
21,10,4
24,10,6
24,9,7
29,9,17
29,11,19
41,13,21
39,13,20
34,16,18
40,12,23
38,12,50
42,12,68
35,15,42
36,15,38
41,13,42
36,18,28
36,12,24
35,12,29
35,11,24
35,12,22
33,9,15
24,8,8
20,11,8
17,6,7
20,6,5
18,8,8
20,7,11
21,10,8
24,9,19
30,12,21
35,9,26
46,12,29
40,9,35
40,11,37
37,9,28
35,10,29
31,12,37
35,12,18
46,11,29
38,16,29
37,11,28
32,13,21
36,10,20
32,15,20
28,12,12
23,8,6
22,9,6
20,8,5
17,5,7
15,8,9
19,9,6
23,4,14
22,9,20
32,9,22
29,8,22
27,5,28
28,6,20
23,5,23
24,8,22
22,5,18
25,6,20
32,6,22
35,9,51
36,13,100
28,10,47
30,9,52
26,12,23
23,12,9
24,6,14
18,9,8
18,7,5
17,9,8
15,7,3
16,5,2
18,8,9
17,5,13
22,9,11
24,5,13
24,8,14
25,9,16
25,7,17
22,7,14
23,5,11
20,5,15
24,6,11
29,9,11
30,10,12
29,10,17
27,10,9
29,12,10
30,9,10
25,8,12
22,8,7
22,6,6
17,10,8
15,9,5
17,8,7
15,6,7
20,7,7
24,10,6
25,10,11
37,10,19
37,14,26
36,10,16
34,11,16
35,12,17
37,17,17
35,14,16
30,12,15
39,15,11
40,14,12
42,12,14
38,12,12
25,14,13
21,13,10
29,12,10
28,14,10
24,12,9
23,11,4
17,8,3
19,8,4
21,9,6
22,8,3
22,7,6
28,12,11
35,12,17
48,11,16
44,15,17
36,11,11
42,12,16
44,15,17
38,12,16
38,10,11
37,13,15
39,13,17
38,14,12
39,17,11
37,14,13
37,13,9
35,11,10
30,11,9
24,11,8
21,12,5
20,11,3
20,8,5
17,8,4
20,9,5
25,8,8
35,12,11
44,14,12
40,15,16
46,13,12
40,11,11
45,13,11
38,16,17
37,11,16
36,13,13
36,13,10
43,15,13
43,16,7
36,12,10
38,13,7
32,10,10
36,12,9
28,14,8
25,10,6
24,11,6
22,9,7
20,9,7
17,9,6
20,9,5
23,11,9
31,7,6
33,11,9
34,12,11
35,12,13
33,11,13
42,11,37
35,14,41
37,13,71
34,14,53
37,13,35
34,13,30
38,13,26
37,11,28
35,14,19
33,13,18
32,13,17
27,9,10
26,13,9
24,12,5
15,4,4
20,10,3
15,6,9
20,6,4
23,11,7
24,6,12
29,10,16
35,11,22
41,8,32
37,11,21
35,11,21
36,16,29
33,14,23
33,8,31
32,13,18
32,15,21
35,15,18
35,11,15
37,14,15
32,13,13
28,9,15
24,12,11
24,10,11
19,10,5
18,5,3
13,8,4
12,7,7
16,5,7
18,5,10
23,4,15
27,7,13
31,7,19
24,9,18
26,6,15
26,8,13
27,6,16
22,7,18
23,8,16
26,10,15
31,12,40
34,7,81
31,6,60
31,12,58
34,10,45
27,9,21
22,6,10
20,7,7
14,6,5
17,5,8
16,4,7
17,8,8
17,4,8
18,5,8
21,7,12
24,9,16
23,6,14
27,8,16
23,7,12
23,8,12
20,7,9
25,7,9
21,6,11
25,7,11
33,12,14
28,13,15
28,10,12
32,10,14
33,11,13
29,10,11
24,9,5
21,6,7
16,9,7
19,8,6
16,6,7
17,6,7
23,10,5
22,11,6
30,11,11
47,12,22
46,15,23
45,11,18
42,13,17
49,16,19
46,11,22
44,14,20
38,11,18
46,16,18
44,14,14
38,14,12
41,12,16
37,12,15
36,15,14
36,12,13
30,12,8
26,11,5
25,12,5
19,8,4
19,8,6
16,5,3
22,11,6
24,9,4
31,9,7
37,9,10
44,11,14
40,13,18
37,10,13
41,12,12
39,14,15
44,15,36
41,13,26
38,12,22
39,16,20
38,15,18
34,15,16
38,13,14
38,15,13
32,16,13
24,9,6
25,12,5
22,9,7
20,10,4
18,7,4
17,8,7
19,7,7
25,11,7
40,8,12
50,10,17
49,12,15
44,8,16
39,13,9
43,15,17
44,11,15
43,13,12
40,15,15
42,14,13
48,15,10
44,16,9
40,15,8
43,13,12
40,12,13
35,9,11
28,12,6
28,10,3
24,8,2
18,8,4
17,5,4
20,7,6
26,8,5
24,11,5
29,11,7
38,10,12
42,10,15
40,13,13
38,12,12
43,11,11
40,11,12
39,16,15
37,14,14
38,20,13
45,15,9
44,12,9
41,14,11
38,15,11
36,15,10
32,12,7
27,10,3
23,9,7
20,9,2
16,7,5
15,7,6
20,6,2
21,9,4
20,7,8
23,10,8
33,8,10
40,15,18
43,17,21
35,16,10
39,17,11
38,12,16
34,13,12
33,15,15
35,13,10
41,17,14
36,17,10
34,14,9
34,10,12
33,12,12
32,11,10
25,13,7
18,10,8
17,7,6
17,7,6
16,9,7
13,8,7
15,4,3
19,8,3
20,8,6
30,9,11
26,9,12
30,5,9
22,11,9
26,7,7
21,12,8
23,7,11
25,5,11
23,5,11
27,6,11
26,8,17
26,11,8
25,4,10
23,10,8
24,9,8
21,6,6
18,9,5
15,10,7
13,9,5
13,6,5
14,5,4
18,4,3
15,9,6
19,8,9
24,6,5
26,8,8
24,6,10
23,9,8
22,9,11
23,9,10
20,7,10
25,10,7
27,11,10
26,9,31
33,9,45
28,8,24
28,10,24
32,12,17
25,10,11
22,6,10
16,9,8
19,8,4
16,9,7
13,8,6
16,7,7
24,9,9
21,6,9
25,9,10
31,12,14
48,10,18
49,16,17
44,13,13
51,15,22
44,14,17
47,13,15
43,13,13
46,14,19
40,16,14
45,17,15
38,16,12
38,17,13
38,11,12
34,11,6
30,12,5
24,11,8
23,10,3
18,11,3
15,6,5
19,8,6
24,8,7
28,11,9
28,6,6
39,9,13
38,10,15
35,10,12
40,9,11
38,11,13
39,15,8
37,14,13
35,11,10
48,12,7
48,16,17
41,16,13
36,14,11
34,16,8
35,11,10
34,13,10
29,13,6
27,13,7
21,12,5
21,7,2
16,6,3
19,9,5
19,11,8
23,7,4
31,7,12
41,12,11
41,11,13
39,12,8
35,10,15
45,15,11
42,14,12
37,15,10
36,12,8
39,17,10
42,11,6
42,18,9
36,18,10
33,10,7
28,10,4
33,10,7
25,8,6
21,8,6
19,10,3
19,9,7
18,8,3
16,7,3
20,10,3
19,9,4
26,5,6
26,8,8
37,11,10
32,10,8
28,7,9
32,11,9
33,12,9
32,13,8
34,10,7
29,9,10
38,16,10
31,14,12
30,13,10
36,10,12
32,11,7
30,12,12
28,10,5
22,10,7
18,10,4
14,4,4
17,7,2
14,7,6
18,9,8
16,7,8
28,8,5
32,8,9
29,9,12
32,9,12
27,7,9
27,9,6
26,9,8
25,9,10
25,11,11
28,8,8
35,9,10
30,10,4
33,9,10
25,9,10
26,12,6
28,10,9
24,10,6
18,8,8
17,7,6
15,7,6
13,9,6
14,5,5
15,6,3
17,4,7
18,8,4
22,10,8
24,6,6
18,8,8
22,7,7
19,9,6
20,10,9
23,5,8
22,6,5
22,6,5
27,10,9
24,5,4
25,6,7
23,10,8
24,10,8
24,8,6
19,10,4
17,9,5
13,8,4
13,3,5
13,8,6
13,5,2
15,5,4
16,7,3
16,9,3
18,6,4
22,8,9
22,8,5
21,8,7
19,7,7
22,7,7
22,9,5
21,8,4
27,10,11
26,9,8
25,10,5
26,7,7
21,5,7
24,10,9
23,11,6
22,5,7
16,8,4
17,7,3
13,8,4
12,6,3
19,11,7
18,7,6
21,6,2
28,5,6
29,12,10
41,8,13
43,10,12
34,7,8
39,12,7
37,14,12
39,10,13
38,14,9
39,15,13
38,13,8
42,14,7
39,10,8
39,13,8
38,9,8
32,15,7
31,14,7
26,12,6
19,7,5
18,9,4
16,6,6
20,7,5
22,10,5
25,6,4
28,8,6
38,12,8
42,13,12
43,14,12
41,13,14
44,16,9
45,16,17
38,14,13
42,13,12
43,16,13
44,15,7
44,13,8
40,16,7
39,16,11
39,13,7
36,13,8
33,12,5
26,10,4
21,10,5
18,7,6
17,6,4
20,6,7
26,7,7
25,11,5
27,11,7
44,12,11
52,16,9
48,12,13
43,14,7
46,14,10
51,15,10
46,18,12
47,15,14
42,15,11
48,14,9
44,16,11
41,13,8
41,13,9
38,11,7
36,13,6
30,12,7
26,11,8
24,8,3
18,9,2
18,8,4
18,6,6
22,9,6
25,12,5
28,11,4
40,8,10
41,12,8
41,10,12
36,11,9
42,16,10
41,14,12
40,13,12
37,14,9
44,13,7
45,14,9
40,11,6
38,12,4
32,11,4
37,12,6
35,13,7
30,9,6
23,10,2
22,8,5
18,3,4
17,5,5
18,6,3
22,10,3
23,10,4
28,11,6
34,10,6
45,13,9
50,12,16
43,12,11
40,13,10
43,11,10
37,10,11
35,11,8
40,14,14
40,11,10
37,13,8
38,14,16
34,15,10
31,12,12
32,11,10
24,12,8
20,6,7
14,10,5
16,7,2
11,8,2
14,4,6
16,5,3
17,8,6
20,6,8
21,8,8
25,10,10
26,7,5
26,7,9
24,7,9
24,7,8
28,9,12
27,9,9
31,10,11
29,10,9
29,9,9
32,8,9
31,8,7
32,9,10
28,10,10
21,7,7
20,8,7
20,5,4
14,9,3
13,7,3
13,4,5
20,5,3
17,9,8
26,8,6
27,9,5
25,8,5
24,5,8
25,9,6
24,8,4
27,6,8
25,8,5
27,7,7
30,8,7
28,11,6
27,13,9
29,9,6
26,8,6
28,9,10
28,11,4
24,10,4
21,10,7
19,10,2
17,7,3
17,6,6
16,6,3
20,7,4
27,9,8
28,9,5
39,11,8
53,11,13
50,14,13
42,11,13
44,17,10
45,14,21
45,14,20
44,18,17
44,14,17
48,17,18
43,18,13
40,13,15
39,10,15
41,15,14
35,11,14
29,15,6
26,8,6
20,11,5
18,5,5
17,8,7
19,9,6
25,8,6
29,8,9
30,9,11
43,13,8
44,10,13
45,13,15
38,15,11
45,14,11
43,14,12
40,16,14
42,19,23
43,16,26
44,16,19
39,14,14
40,13,14
39,11,14
41,14,11
35,15,10
32,11,8
23,12,8
18,9,5
18,11,5
16,10,3
19,6,6
23,9,8
21,9,4
25,6,9
39,10,12
41,13,14
41,15,11
39,15,17
41,13,17
38,13,20
36,18,20
37,14,18
46,14,17
46,18,17
45,16,15
43,16,18
39,14,14
35,15,12
34,12,10
25,11,5
27,15,9
22,11,5
20,11,6
17,10,4
20,11,3
26,9,6
23,7,8
28,9,7
48,9,13
46,12,15
45,14,13
41,12,15
46,12,15
43,12,16
43,17,36
45,15,38
42,16,39
45,18,32
42,17,24
40,17,22
39,15,23
32,12,19
34,11,10
29,15,8
24,12,7
19,11,6
15,8,3
17,7,2
19,7,7
21,8,11
20,8,6
23,9,13
27,12,15
34,9,18
36,10,19
34,14,15
34,15,24
34,12,13
30,13,12
30,11,16
34,11,16
39,15,16
36,15,14
31,13,13
33,11,14
28,12,12
28,9,13
24,8,6
22,11,6
19,11,5
16,5,3
13,7,4
13,5,5
16,5,19
17,6,11
21,6,19
31,6,32
31,8,46
30,7,36
23,7,34
24,9,65
22,6,28
24,9,24
27,10,19
27,9,19
29,7,20
29,9,15
30,11,17
28,8,17
29,8,21
30,6,17
19,9,9
21,7,7
15,8,8
16,5,3
11,6,6
13,7,6
14,7,9
16,8,5
19,10,9
24,9,16
23,12,9
25,10,13
26,11,14
25,11,21
23,7,13
20,6,17
25,8,14
28,8,14
29,15,12
30,11,14
27,8,13
31,12,13
30,11,19
23,12,6
21,9,8
19,8,4
17,10,8
13,7,5
15,6,7
17,11,4
21,12,8
21,9,8
28,13,14
33,9,29
41,11,20
39,16,18
38,14,17
44,12,21
38,14,19
42,14,15
42,16,16
46,15,15
43,16,14
46,19,19
39,17,26
43,12,21
36,13,17
36,15,13
32,13,10
23,11,6
19,12,7
20,8,6
14,9,5
18,8,8
20,12,5
25,11,36
38,12,53
53,14,61
53,13,45
54,18,34
48,14,24
48,15,25
48,18,20
41,14,21
45,17,23
50,15,27
48,16,20
47,17,20
41,18,23
38,16,37
38,17,29
36,16,24
33,14,13
28,13,9
22,11,7
18,10,6
19,8,7
25,8,9
27,7,8
24,10,15
33,11,20
45,12,19
41,15,20
46,16,21
40,17,13
38,14,18
43,14,11
40,16,16
39,15,14
41,13,18
43,16,14
39,15,18
35,18,15
37,15,16
35,16,14
33,13,12
27,12,6
25,10,9
21,7,6
18,11,8
17,8,5
17,8,5
21,11,8
21,12,6
28,12,12
35,12,16
41,14,14
36,17,14
36,12,13
42,12,12
43,13,11
45,14,12
47,14,30
45,13,24
45,12,21
37,14,15
36,11,12
35,12,18
36,12,15
32,15,16
29,14,8
23,12,11
21,11,5
18,10,3
16,9,5
15,7,3
22,12,8
20,11,10
33,11,13
39,9,19
42,10,18
44,10,11
38,15,13
42,15,11
36,16,13
40,12,13
37,15,12
37,13,13
40,14,14
37,14,11
40,16,6
34,14,12
33,15,12
33,10,9
24,10,9
24,12,4
21,10,5
15,6,3
14,6,3
14,5,5
17,6,5
15,4,9
21,6,10
28,7,12
26,10,12
26,7,13
24,8,14
22,10,11
22,9,9
23,9,10
20,6,12
25,6,11
32,11,8
28,9,19
27,9,7
28,11,8
25,11,11
25,8,7
25,9,6
18,6,5
15,8,6
13,4,2
13,6,5
15,4,11
13,5,15
20,9,17
23,6,19
23,9,18
26,7,18
26,12,18
24,8,16
26,8,15
24,8,13
27,5,12
30,10,14
28,6,8
33,9,9
29,8,11
30,8,15
29,11,12
27,9,13
30,14,11
24,12,9
20,12,6
18,6,5
16,10,5
15,8,7
20,5,6
20,9,8
26,6,12
36,9,16
45,12,20
47,15,27
49,14,25
48,14,18
47,15,20
48,14,13
45,12,16
45,13,17
47,13,18
48,16,20
45,18,15
43,13,17
43,17,12
41,17,15
37,15,10
34,14,10
31,12,8
27,9,5
22,11,4
27,7,4
23,8,7
27,12,9
32,11,6
32,14,13
38,14,17
45,13,19
46,17,18
37,11,17
43,19,15
44,18,17
44,14,13
44,15,15
44,16,22
45,19,24
41,13,24
42,19,25
40,12,19
39,16,16
35,14,55
32,15,20
27,12,11
21,10,10
19,11,6
18,8,8
20,8,10
25,10,18
25,9,21
29,11,28
35,10,36
44,12,41
42,13,28
36,16,21
42,14,25
41,18,27
41,14,25
40,13,22
39,15,23
43,15,24
40,14,23
38,19,34
35,15,29
31,17,22
34,16,18
29,15,11
25,13,9
19,10,9
17,9,3
18,6,8
20,8,7
25,7,13
21,11,13
29,11,18
43,13,36
45,14,31
43,15,30
40,14,22
41,16,27
40,18,28
39,16,25
39,13,28
41,14,24
40,15,21
38,17,23
39,12,24
32,10,24
35,14,20
29,12,14
25,9,11
24,11,7
20,8,5
18,10,7
13,10,6
17,8,7
21,11,11
20,10,13
27,11,16
37,13,20
39,9,21
41,12,25
40,17,18
41,13,24
41,14,25
37,11,21
35,14,24
38,15,17
39,16,28
37,12,34
38,15,30
34,14,25
33,15,32
32,13,54
28,12,20
22,8,14
18,11,12
14,6,9
14,6,5
16,6,14
18,6,20
18,8,20
22,7,32
29,10,42
31,11,44
30,9,44
25,8,42
27,9,38
25,10,38
23,8,35
24,10,36
30,12,37
31,13,51
34,10,65
28,10,58
29,9,60
32,12,56
30,10,43
25,8,24
21,8,16
17,10,9
16,8,9
11,6,8
14,7,10
15,5,16
18,10,17
24,6,26
23,6,32
26,8,33
27,11,31
28,8,33
23,10,29
23,6,31
25,11,31
24,14,27
35,10,35
37,11,37
35,14,33
34,9,34
31,14,42
34,12,38
31,9,31
24,9,17
22,9,11
16,7,7
20,11,6
17,6,6
17,6,7
23,6,11
29,8,18
47,12,18
62,13,37
61,14,37
56,14,29
48,13,22
50,15,26
51,15,25
50,16,29
52,15,28
52,18,21
49,17,20
48,15,21
40,14,22
43,14,15
42,14,17
39,14,14
34,11,7
32,12,7
25,10,10
16,8,4
21,11,5
25,8,7
28,9,8
26,12,13
29,10,11
40,12,22
39,14,25
43,17,20
36,13,19
44,15,19
44,13,21
44,14,23
41,16,15
43,18,21
47,18,16
40,16,11
36,16,17
34,14,12
36,17,12
32,13,12
29,13,12
26,10,10
21,9,6
16,10,2
16,8,4
21,10,5
26,7,4
27,9,9
31,12,11
40,13,18
40,12,17
43,14,17
37,15,13
40,16,18
39,15,20
38,16,24
36,14,20
45,14,17
44,17,19
43,12,19
37,14,28
39,14,16
35,11,12
37,17,18
27,12,10
23,13,5
24,10,6
18,7,6
17,8,6
21,6,9
25,8,8
27,7,10
36,10,16
50,11,14
53,11,46
54,15,41
41,9,29
46,16,30
39,12,24
42,16,27
41,15,24
43,16,25
42,16,25
39,15,23
38,14,21
36,15,18
38,17,21
39,12,44
29,12,23
25,12,15
20,10,15
17,7,11
17,10,10
20,10,12
26,9,20
27,10,24
30,9,32
41,10,41
40,14,46
41,14,35
38,12,32
43,15,32
38,13,32
41,13,30
37,14,31
40,14,29
39,14,33
40,13,25
35,13,23
35,16,29
33,10,26
31,13,24
28,14,13
23,9,9
15,6,7
15,9,9
16,7,7
17,7,5
14,8,11
21,9,15
21,5,20
21,7,23
26,6,27
27,9,25
25,6,24
21,8,28
21,11,31
23,12,27
22,11,17
26,7,23
29,12,29
28,9,28
24,10,25
25,11,27
28,13,26
25,12,27
23,10,20
20,7,17
16,6,10
13,8,9
14,6,10
13,6,6
18,8,12
18,8,15
20,7,15
30,9,16
27,7,23
27,9,27
24,10,24
24,10,26
28,10,26
26,8,30
25,8,26
25,9,26
31,10,29
30,13,30
27,9,30
31,12,34
29,15,32
27,9,29
22,8,11
16,11,10
16,6,7
19,11,6
18,11,8
18,7,5
24,11,13
25,10,12
29,13,16
33,10,19
42,15,23
41,15,21
37,16,18
40,14,17
39,17,20
36,17,18
41,14,18
41,16,14
47,19,43
45,19,39
39,15,29
36,14,20
39,20,16
36,15,14
31,14,8
21,13,11
20,12,5
19,8,4
19,6,6
21,11,7
25,11,9
24,12,9
30,13,16
39,14,24
55,16,21
57,16,18
48,14,16
51,15,21
47,17,19
47,18,17
44,16,17
48,15,15
51,17,17
46,17,15
44,16,13
41,13,11
38,11,10
34,15,11
29,13,8
23,12,6
22,10,4
20,7,3
17,8,6
19,10,3
24,8,10
25,7,8
30,12,11
42,10,15
45,17,12
47,14,16
40,14,13
45,15,15
43,18,23
42,15,15
40,12,21
41,17,13
45,19,15
41,13,14
37,16,17
39,16,18
39,17,13
35,11,10
30,12,10
25,12,7
20,8,8
21,5,8
19,11,5
19,10,5
27,8,5
25,11,9
31,9,9
37,14,13
54,10,17
46,12,16
41,10,10
45,11,14
43,15,17
43,14,14
41,13,13
44,14,13
38,14,17
42,19,15
34,15,10
36,15,15
34,11,10
33,14,11
35,15,8
36,11,4
29,8,4
28,8,5
26,9,6
30,7,5
30,8,9
34,8,6
35,8,9
63,13,9
61,15,11
58,14,15
46,11,11
48,15,14
46,14,15
43,10,13
47,16,14
48,14,13
46,13,12
45,13,11
40,12,11
35,16,11
36,9,7
33,12,11
31,11,6
22,7,3
21,12,6
18,5,6
17,6,6
17,7,5
19,8,3
20,5,8
21,6,5
32,8,6
30,9,10
29,12,13
26,8,11
28,11,11
27,10,8
26,10,8
26,6,5
27,8,9
30,13,9
27,8,11
25,7,10
30,8,12
30,8,8
30,7,13
22,8,7
23,10,8
15,7,3
16,7,4
16,5,5
16,4,3
20,5,4
29,10,4
32,9,4
35,12,7
36,10,9
35,15,12
34,9,11
31,7,13
30,9,10
30,10,9
32,8,12
36,12,8
37,12,11
39,14,8
32,11,13
31,8,8
33,11,5
35,9,8
29,7,5
23,7,8
23,8,3
15,6,3
18,9,7
22,7,6
27,6,6
28,8,7
35,10,14
52,10,22
64,12,23
63,21,22
49,16,15
53,17,18
52,19,17
51,18,17
53,13,16
52,14,19
50,18,12
48,17,12
42,18,9
44,17,16
42,16,11
45,14,12
34,9,6
27,10,6
25,7,3
18,10,6
22,4,5
22,7,3
26,9,7
27,12,8
34,12,10
49,12,16
57,12,15
56,20,17
47,15,15
50,15,18
51,19,15
54,16,14
53,20,16
56,17,11
53,16,13
46,18,15
44,19,12
45,15,13
44,14,9
40,13,11
36,12,9
30,12,5
24,12,7
20,9,5
22,6,7
22,6,3
27,6,7
27,12,6
34,13,8
40,12,15
52,16,17
54,15,17
44,13,10
48,15,12
52,14,15
49,17,12
45,19,12
51,18,12
50,20,10
47,15,10
43,15,11
43,16,9
41,17,10
37,15,9
32,17,7
32,10,6
26,12,5
20,10,3
20,9,6
23,8,5
23,11,8
30,10,6
39,11,8
54,15,13
58,17,18
55,14,15
48,16,14
50,17,16
49,19,12
50,13,15
49,15,18
50,20,13
45,19,8
43,17,12
42,16,9
44,17,11
40,17,11
40,18,12
31,12,5
25,12,5
26,7,5
20,7,6
19,7,6
21,10,8
27,11,9
27,12,9
32,11,13
